Month,DayOfMonth,Hour,Minute,SOUTH_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,EAST_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,NORTH_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,WEST_WALL_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,ROOF_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_1_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_1_Surface_Window_Transmitted_Solar_Radiation_Rate,SOUTH_WINDOW_2_Surface_Outside_Face_Incident_Solar_Radiation_Rate_per_Area,SOUTH_WINDOW_2_Surface_Window_Transmitted_Solar_Radiation_Rate,MAIN_ZONE_Zone_Mean_Air_Temperature
5,23,14,0.0,203.17871781722528,149.25800007366354,149.25800007366354,228.34982387478524,389.0102405187828,203.17871781722528,683.6774798907524,203.17871781722528,683.6774798907524,30.04872087906124
5,23,15,0.0,122.1189318205275,115.46703000679562,115.46703000679562,134.10207718548443,233.84552219609452,122.1189318205275,433.30283917470945,122.1189318205275,433.30283917470945,29.38854023027898
5,23,16,0.0,105.10349450002641,103.21622195992921,103.21622195992921,145.32217124018672,214.38231162989962,105.10349450002641,374.8933012896704,105.10349450002641,374.8933012896704,27.70029768597705
5,23,17,0.0,114.16431381632925,114.16431381632925,126.88987971555974,266.5334960218269,270.43399365422385,114.16431381632925,408.53489004839884,114.16431381632925,408.53489004839884,27.424633506514553
5,23,18,0.0,49.64827960098026,49.64827960098026,58.702547815707746,91.10715783859702,103.17729926837183,49.64827960098026,177.66545227531066,49.64827960098026,177.66545227531066,27.103163637721618
5,23,19,0.0,12.966561229031765,12.966561229031765,13.514320013204987,14.442854965365996,25.191963357557,12.966561229031765,46.40060005555462,12.966561229031765,46.40060005555462,25.82066814641165
5,23,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3673012988856
5,23,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.041420334598683
5,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89552287815342
5,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.824681849393023
5,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.756219495452623
5,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.823748303944786
5,24,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.022051954067933
5,24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.251734913034277
5,24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54215517691796
5,24,5,0.0,2.802560384990379,4.762082322146002,3.767380837679557,2.802560384990379,5.227066266838313,2.802560384990379,10.028910615431545,2.802560384990379,10.028910615431545,15.933379572245578
5,24,6,0.0,24.7297201451917,60.934776178557485,36.097889709457434,24.7297201451917,51.942082351564316,24.7297201451917,88.49484714371846,24.7297201451917,88.49484714371846,15.48667566177097
5,24,7,0.0,82.79785118731718,263.57648441521667,115.43481973378756,82.79785118731718,196.87020855301353,82.79785118731718,296.2905824097907,82.79785118731718,296.2905824097907,15.89905046023187
5,24,8,0.0,130.4161840378823,389.5314205725022,134.43276459701826,127.11668427243548,347.97758566417826,130.4161840378823,460.40296519668084,130.4161840378823,460.40296519668084,17.46974210007693
5,24,9,0.0,204.97298165181016,541.3824260239422,147.34827774741618,147.34827774741618,520.8033135207525,204.97298165181016,623.4731896651242,204.97298165181016,623.4731896651242,19.78652550243077
5,24,10,0.0,146.70647663679085,218.66617018222678,99.34099900884776,99.34099900884776,300.08568070520425,146.70647663679085,464.70312053340854,146.70647663679085,464.70312053340854,21.55389463406234
5,24,11,0.0,262.74921836186036,270.5820027579484,176.60507791654794,176.60507791654794,506.16166964638126,262.74921836186036,873.5717378379059,262.74921836186036,873.5717378379059,23.575854299404345
5,24,12,0.0,271.76573153315894,171.97844756649891,147.91240484105057,150.37389683684194,515.6962779954449,271.76573153315894,884.6465585686448,271.76573153315894,884.6465585686448,26.078563550729022
5,24,13,0.0,366.9053288133645,163.6184421482123,163.6184421482123,272.17078832726224,722.2919418708369,366.9053288133645,1139.9902509816077,366.9053288133645,1139.9902509816077,29.27053238525048
5,24,14,0.0,254.87189006355248,151.80194347335308,151.80194347335308,313.3048568858245,510.3540373821116,254.87189006355248,809.1111930760919,254.87189006355248,809.1111930760919,31.78958158385688
5,24,15,0.0,293.90873311265227,181.93315264312272,181.93315264312272,579.3905161419651,680.5025560346005,293.90873311265227,870.5238729888201,293.90873311265227,870.5238729888201,33.94205462497217
5,24,16,0.0,158.46525537169086,117.35513986247054,117.35513986247054,610.4851031813115,497.8194978650987,158.46525537169086,468.53773219688867,158.46525537169086,468.53773219688867,35.1920032699204
5,24,17,0.0,92.02654686141545,92.02654686141545,111.55529309710082,299.91472795595996,239.91261480071063,92.02654686141545,329.3152995606645,92.02654686141545,329.3152995606645,34.687718598180716
5,24,18,0.0,63.83833480284105,63.83833480284105,153.2955732272415,427.24960140217706,188.4868166584991,63.83833480284105,228.44430293261405,63.83833480284105,228.44430293261405,33.69520386657794
5,24,19,0.0,24.201972444392336,24.201972444392336,66.07055550045615,129.3073020352817,52.60495749205693,24.201972444392336,86.60631173618096,24.201972444392336,86.60631173618096,32.15040128606678
5,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99994235558686
5,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.89935794617965
5,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.060237527159284
5,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.312399237100266
5,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.688870283122924
5,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19145858285529
5,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73518661452298
5,25,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.377111707730887
5,25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.00545894516603
5,25,5,0.0,5.04132612389445,119.43194656899104,61.06576525299914,5.04132612389445,11.10246532122105,5.04132612389445,18.040292494875533,5.04132612389445,18.040292494875533,15.760218275795866
5,25,6,0.0,31.44155889457836,565.641618132697,218.0722440765963,31.44155889457836,125.5074666546235,31.44155889457836,112.51303823900854,31.44155889457836,112.51303823900854,15.442358195157933
5,25,7,0.0,62.76768916514204,784.9635153037389,200.11501289443984,62.76768916514204,319.9991304568549,62.76768916514204,224.6130172772572,62.76768916514204,224.6130172772572,16.320355336456096
5,25,8,0.0,96.71450218490183,843.5108787791442,120.97399144069362,91.09684045767821,525.7116481115747,96.71450218490183,328.0283935128533,96.71450218490183,328.0283935128533,18.063280416293253
5,25,9,0.0,211.12723800717765,790.0480407879572,112.4998565406557,112.4998565406557,712.1542075074071,211.12723800717765,487.2794400721034,211.12723800717765,487.2794400721034,20.600919043260944
5,25,10,0.0,334.07406040540377,648.8037071757052,131.4661720933264,131.4661720933264,853.1111591234194,334.07406040540377,811.1728985241846,334.07406040540377,811.1728985241846,24.082435923947816
5,25,11,0.0,411.1671528273601,442.47334804478305,151.1415608181676,151.1415608181676,902.6257314919184,411.1671528273601,1148.9488769271038,411.1671528273601,1148.9488769271038,28.375899950990824
5,25,12,0.0,425.1975641583881,212.4123303278514,139.30869020387146,142.98537154251636,913.2354995824778,425.1975641583881,1218.1196379553069,425.1975641583881,1218.1196379553069,32.53285826789107
5,25,13,0.0,407.2575120350177,136.39720274146742,136.39720274146742,286.6204017773771,898.7506920142126,407.2575120350177,1142.1322507379673,407.2575120350177,1142.1322507379673,35.97447754522598
5,25,14,0.0,362.2102403473632,136.4876634508572,136.4876634508572,485.7248698874147,830.2750058011543,362.2102403473632,971.0409410970374,362.2102403473632,971.0409410970374,38.56252648482762
5,25,15,0.0,260.6801035903829,133.62348286158917,133.62348286158917,581.1054848226106,640.0291204264316,260.6801035903829,701.1608551872135,260.6801035903829,701.1608551872135,39.82366350233313
5,25,16,0.0,166.06626469921162,117.9668006247442,117.9668006247442,767.8794290309615,599.7010703153283,166.06626469921162,469.4598552481426,166.06626469921162,469.4598552481426,40.213254327220724
5,25,17,0.0,93.11037298327211,93.11037298327211,150.62880867514383,724.8938808362755,401.33905634726307,93.11037298327211,333.193751335329,93.11037298327211,333.193751335329,40.128801177843556
5,25,18,0.0,57.01545489382271,57.01545489382271,174.40248117852508,536.5790258125011,201.57108755285108,57.01545489382271,204.02875309688648,57.01545489382271,204.02875309688648,39.294289132091066
5,25,19,0.0,19.620683654004427,19.620683654004427,96.51890407063186,209.26299751800192,47.85625206722035,19.620683654004427,70.21225434910468,19.620683654004427,70.21225434910468,37.684914511821006
5,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.38362088061504
5,25,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85257461467319
5,25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.40830091452642
5,25,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.393247081724454
5,25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5244541552412
5,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.738360417088458
5,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.039655160284326
5,26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.544737303769715
5,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07117692641792
5,26,5,0.0,5.1610465748673375,99.4770572219079,51.17074552288353,5.1610465748673375,10.891084689479936,5.1610465748673375,18.46870991919817,5.1610465748673375,18.46870991919817,18.801957972094485
5,26,6,0.0,32.65178877040523,519.6357563822459,202.4781223699834,32.65178877040523,119.70546185129439,32.65178877040523,116.84382351442883,32.65178877040523,116.84382351442883,18.400932169785243
5,26,7,0.0,64.54037730588864,759.3742111665515,196.17354896227445,64.54037730588864,310.8511836630129,64.54037730588864,230.95654907332383,64.54037730588864,230.95654907332383,19.203774752265318
5,26,8,0.0,96.96346955235568,813.6796883819267,120.3398650068282,91.60183883725311,502.9267437412873,96.96346955235568,330.7750721687047,96.96346955235568,330.7750721687047,20.886721046256728
5,26,9,0.0,206.40718270056112,740.1697217639276,115.02113455625083,115.02113455625083,659.7100831435653,206.40718270056112,506.57287047059776,206.40718270056112,506.57287047059776,23.2257753318582
5,26,10,0.0,325.5136783119634,601.7243754232937,152.1848153393761,152.1848153393761,768.9966931604574,325.5136783119634,875.8614246788649,325.5136783119634,875.8614246788649,26.638776266723426
5,26,11,0.0,299.4421381711276,317.0460849057898,190.21170255907185,190.21170255907185,589.5599821436166,299.4421381711276,978.649108787195,299.4421381711276,978.649108787195,30.36689482603547
5,26,12,0.0,308.11616744593766,204.10828688922587,179.5021290058902,182.11689915006426,583.4738931584882,308.11616744593766,1020.789094787063,308.11616744593766,1020.789094787063,33.31208677037195
5,26,13,0.0,408.07806295001694,170.35263575367583,170.35263575367583,302.64984005204747,823.7825775856747,408.07806295001694,1246.0434675017536,408.07806295001694,1246.0434675017536,35.998238546757875
5,26,14,0.0,345.43773037323615,163.94436267984673,163.94436267984673,444.3816940839076,728.6713560598341,345.43773037323615,1021.0860350190491,345.43773037323615,1021.0860350190491,38.04110079956307
5,26,15,0.0,260.10779312910614,146.59729854061433,146.59729854061433,544.9975298771114,618.8286152926185,260.10779312910614,732.596051715101,260.10779312910614,732.596051715101,39.059404779012304
5,26,16,0.0,164.6504223054868,126.88176711010674,126.88176711010674,624.1741697964186,516.1428605502616,164.6504223054868,498.81001081552324,164.6504223054868,498.81001081552324,39.20113130100562
